poisonous,capColor,odor,gillSpacing,gillSize,gillColor,stalkShape,ringType,sporePrintColor,population,habitat
e,y,a,c,b,k,e,p,k,n,m
e,n,n,c,b,n,t,p,k,v,d
e,n,l,c,b,n,e,p,k,s,g
e,n,a,c,b,p,e,p,n,s,g
e,y,a,c,b,w,e,p,n,s,m
e,y,a,c,b,p,e,p,k,s,g
e,y,l,c,b,n,e,p,k,n,m
e,n,n,w,b,h,t,e,k,s,g
e,w,a,c,b,g,e,p,k,s,m
e,y,l,c,b,w,e,p,k,n,m
e,n,a,c,b,n,e,p,n,y,g
e,n,l,c,b,w,e,p,k,s,p
e,n,a,c,b,w,e,p,k,y,g
e,y,l,c,b,n,e,p,k,s,p
e,y,l,w,n,n,t,p,u,v,d
e,w,a,c,b,g,e,p,k,s,m
e,w,l,c,b,k,e,p,k,n,m
e,y,a,c,b,n,e,p,k,s,g
e,w,l,w,n,p,t,p,u,v,d
e,y,a,c,b,n,e,p,k,s,g
e,y,l,c,b,n,e,p,n,n,m
e,y,a,c,b,w,e,p,k,y,g
p,n,p,c,n,w,e,p,k,s,g
p,w,p,c,n,w,e,p,k,v,u
e,y,l,c,b,g,e,p,n,s,g
e,w,n,w,b,k,t,e,n,s,g
e,y,a,c,b,g,e,p,k,n,g
e,y,l,c,b,w,e,p,k,y,p
e,g,n,c,n,k,e,p,n,y,u
e,w,a,c,b,n,e,p,k,s,g
e,w,l,c,b,k,e,p,k,s,m
p,n,p,c,n,n,e,p,k,s,g
p,n,p,c,n,k,e,p,n,s,g
e,w,l,c,b,g,e,p,n,s,g
e,y,a,c,b,w,e,p,n,n,m
e,n,a,c,b,w,e,p,n,s,g
e,y,l,c,b,p,e,p,n,y,g
e,y,l,c,b,n,e,p,n,y,p
e,w,a,c,b,w,e,p,n,n,g
e,y,a,c,b,k,e,p,k,s,g
e,n,n,c,n,p,e,p,n,v,u
e,n,n,w,b,p,t,e,k,a,g
e,y,l,w,n,w,t,p,u,v,d
e,y,l,c,b,w,e,p,n,s,p
e,n,n,c,n,g,e,p,k,y,u
e,g,n,c,n,k,e,p,n,v,u
e,n,l,c,b,n,e,p,n,y,g
e,y,l,c,b,w,e,p,n,y,p
e,w,a,c,b,g,e,p,k,s,m
e,w,l,w,n,n,t,p,n,v,d
e,w,a,c,b,n,e,p,n,n,m
e,y,a,w,n,w,t,p,u,v,d
e,y,a,c,b,w,e,p,k,n,g
e,n,n,c,b,p,t,p,n,v,d
e,w,a,c,b,g,e,p,k,n,m
e,g,n,c,n,k,e,p,k,v,u
e,w,a,c,b,n,e,p,n,s,m
e,y,l,c,b,w,e,p,k,n,m
e,w,a,c,b,k,e,p,k,s,g
e,y,a,c,b,w,e,p,k,s,g
e,w,l,c,b,k,e,p,k,s,g
e,n,a,c,b,p,e,p,n,s,p
e,g,n,w,b,k,t,e,n,a,g
p,n,p,c,n,p,e,p,n,s,g
e,w,a,c,b,n,e,p,n,s,g
e,y,a,c,b,w,e,p,n,s,m
p,n,p,c,n,w,e,p,k,v,g
p,n,p,c,n,p,e,p,n,v,u
e,n,n,w,b,n,t,e,n,a,g
p,n,p,c,n,w,e,p,k,s,g
e,g,n,w,b,h,t,e,n,a,g
e,y,l,c,b,n,e,p,k,s,p
e,w,l,c,b,k,e,p,k,n,m
e,y,l,c,b,p,e,p,n,s,p
e,y,l,c,b,p,e,p,k,y,p
e,y,l,c,b,k,e,p,k,n,m
e,n,n,c,n,p,e,p,k,y,u
e,w,a,c,b,k,e,p,n,n,m
e,y,a,c,b,g,e,p,k,n,m
e,y,a,c,b,w,e,p,k,s,p
e,n,n,w,b,p,t,e,n,a,g
e,w,l,c,b,w,e,p,n,s,m
e,y,l,c,b,w,e,p,n,n,g
e,y,l,c,b,k,e,p,k,s,g
e,y,a,c,b,n,e,p,n,s,m
e,w,l,c,b,k,e,p,n,s,m
e,y,a,c,b,n,e,p,k,s,p
e,n,a,c,b,n,e,p,n,s,g
e,n,n,c,n,g,e,p,k,v,u
e,n,a,c,b,n,e,p,n,s,g
e,w,a,c,b,k,e,p,k,n,g
e,y,l,w,n,w,t,p,n,v,d
e,n,n,w,b,p,t,e,n,a,g
e,y,a,c,b,n,e,p,k,s,g
p,n,p,c,n,k,e,p,n,v,g
e,w,l,c,b,w,e,p,n,n,g
e,w,n,w,b,h,t,e,n,s,g
e,w,a,c,b,n,e,p,n,s,m
e,w,l,c,b,w,e,p,k,s,m
e,y,l,c,b,w,e,p,k,y,g
e,n,n,w,b,n,t,e,n,s,g
p,w,p,c,n,k,e,p,n,s,g
p,w,p,c,n,p,e,p,k,s,u
e,w,l,c,b,g,e,p,k,n,g
e,w,a,c,b,w,e,p,n,s,g
e,w,a,w,n,w,t,p,n,v,d
p,w,p,c,n,w,e,p,k,s,u
e,w,l,c,b,g,e,p,k,s,g
e,g,n,c,n,p,e,p,k,v,u
e,n,n,c,n,p,e,p,k,v,u
e,w,a,c,b,n,e,p,k,s,m
e,n,a,c,b,p,e,p,k,s,g
e,w,a,c,b,k,e,p,n,n,m
e,y,l,c,b,n,e,p,n,s,p
e,w,l,c,b,n,e,p,n,n,g
e,w,l,c,b,w,e,p,n,s,g
e,w,a,c,b,w,e,p,k,s,m
p,n,p,c,n,w,e,p,n,v,u
e,y,a,w,n,n,t,p,u,v,d
e,n,a,c,b,n,e,p,n,s,p
e,y,l,c,b,k,e,p,n,n,g
e,w,a,w,n,n,t,p,u,v,d
e,y,l,c,b,w,e,p,k,s,g
e,y,a,c,b,k,e,p,n,n,m
e,y,a,c,b,n,e,p,k,n,g
e,y,l,c,b,n,e,p,n,y,g
e,w,n,w,b,n,t,e,n,a,g
e,y,a,c,b,w,e,p,n,n,m
e,n,a,c,b,n,e,p,k,y,p
e,w,l,c,b,g,e,p,n,n,g
e,n,l,c,b,p,e,p,k,y,g
e,w,l,c,b,g,e,p,n,n,g
e,n,n,c,n,g,e,p,n,v,u
e,n,l,c,b,w,e,p,k,s,p
e,g,n,w,b,k,t,e,k,a,g
e,w,l,w,n,p,t,p,n,v,d
e,n,n,c,n,g,e,p,n,y,u
e,y,a,c,b,g,e,p,n,s,m
e,w,a,c,b,k,e,p,k,n,m
e,w,a,c,b,w,e,p,n,n,g
e,y,l,c,b,k,e,p,n,s,m
e,y,a,c,b,k,e,p,k,n,m
e,y,a,w,n,p,t,p,n,v,d
e,g,n,w,b,h,t,e,k,a,g
e,y,a,c,b,p,e,p,n,s,g
p,n,p,c,n,k,e,p,n,s,u
e,n,a,c,b,p,e,p,n,y,g
e,y,l,c,b,n,e,p,n,n,g
e,w,l,c,b,w,e,p,n,n,m
e,y,a,c,b,w,e,p,k,s,m
e,n,n,c,n,g,e,p,k,y,u
e,y,l,c,b,w,e,p,k,s,m
e,w,l,c,b,n,e,p,k,s,m
e,w,a,c,b,w,e,p,k,n,g
p,n,p,c,n,w,e,p,k,v,g
e,n,n,c,n,n,e,p,k,v,u
e,y,l,c,b,w,e,p,n,n,g
p,n,p,c,n,k,e,p,n,s,g
e,y,l,c,b,p,e,p,k,y,p
e,y,l,c,b,k,e,p,n,s,g
e,n,l,c,b,p,e,p,k,y,p
e,w,a,c,b,k,e,p,k,n,g
e,y,a,c,b,n,e,p,n,n,g
p,n,p,c,n,p,e,p,n,v,g
p,n,p,c,n,n,e,p,n,s,u
e,y,l,c,b,n,e,p,k,n,g
e,w,n,w,b,h,t,e,k,s,g
p,w,p,c,n,k,e,p,n,v,g
e,n,l,c,b,w,e,p,n,s,p
e,w,a,c,b,n,e,p,k,n,m
e,y,a,c,b,w,e,p,n,n,g
p,n,p,c,n,n,e,p,n,v,u
e,y,l,c,b,w,e,p,k,n,g
e,w,a,c,b,k,e,p,n,n,g
e,y,l,c,b,w,e,p,k,s,g
e,w,a,c,b,k,e,p,k,s,g
e,y,a,c,b,p,e,p,k,y,g
e,y,l,c,b,n,e,p,n,s,m
e,y,l,w,n,p,t,p,n,v,d
e,y,a,c,b,g,e,p,k,n,m
e,y,a,c,b,n,e,p,k,n,m
p,w,p,c,n,p,e,p,k,v,u
p,w,p,c,n,w,e,p,n,v,g
p,n,p,c,n,k,e,p,k,v,u
e,w,a,c,b,n,e,p,k,s,m
e,n,a,c,b,p,e,p,k,y,g
e,y,a,c,b,n,e,p,k,y,g
e,w,a,w,n,w,t,p,n,v,d
e,w,l,c,b,k,e,p,n,n,g
e,y,l,c,b,w,e,p,n,n,m
e,g,n,c,n,k,e,p,k,v,u
e,y,a,c,b,n,e,p,k,s,m
e,w,l,c,b,g,e,p,n,s,g
e,n,a,c,b,w,e,p,k,s,p
e,y,l,c,b,w,e,p,k,s,m
e,w,l,w,n,n,t,p,n,v,d
e,w,a,w,n,w,t,p,u,v,d
e,w,l,c,b,g,e,p,n,s,m
e,y,l,w,n,p,t,p,u,v,d
e,g,n,c,n,p,e,p,k,v,u
e,y,a,w,n,w,t,p,n,v,d
e,n,l,c,b,p,e,p,k,y,g
e,y,l,c,b,w,e,p,n,s,g
e,y,l,c,b,p,e,p,n,y,p
p,n,p,c,n,k,e,p,n,v,g
e,y,l,c,b,n,e,p,n,s,m
p,w,p,c,n,p,e,p,n,s,u
e,y,a,c,b,w,e,p,k,s,g
e,w,a,c,b,w,e,p,k,s,g
e,y,a,w,n,w,t,p,u,v,d
p,n,p,c,n,w,e,p,n,v,g
e,w,a,c,b,n,e,p,n,s,g
e,g,n,c,n,n,e,p,k,y,u
e,y,a,c,b,g,e,p,k,n,g
e,g,n,w,b,k,t,e,n,s,g
e,y,a,c,b,n,e,p,n,s,m
e,w,l,c,b,g,e,p,n,s,g
e,y,l,c,b,k,e,p,n,n,m
e,w,l,w,n,w,t,p,u,v,d
e,w,l,c,b,k,e,p,n,s,g
e,n,a,c,b,p,e,p,k,s,g
e,g,n,c,n,g,e,p,n,y,u
e,w,n,w,b,p,t,e,n,a,g
e,n,n,c,n,n,e,p,k,v,u
e,n,l,c,b,p,e,p,k,s,p
e,y,l,w,n,n,t,p,u,v,d
e,y,a,c,b,n,e,p,n,s,g
e,y,a,c,b,k,e,p,k,n,m
p,n,p,c,n,p,e,p,k,v,g
e,n,l,c,b,w,e,p,n,y,p
e,y,a,c,b,w,e,p,n,s,g
e,y,a,c,b,p,e,p,n,s,g
e,w,a,c,b,g,e,p,n,n,g
e,y,a,c,b,w,e,p,n,s,m
e,y,l,c,b,k,e,p,k,s,g
e,n,n,c,n,n,e,p,n,v,u
e,y,l,c,b,p,e,p,n,y,p
e,g,n,c,n,p,e,p,n,y,u
e,y,l,c,b,k,e,p,n,n,g
e,n,a,c,b,p,e,p,k,y,p
e,y,l,c,b,w,e,p,n,n,g
e,y,a,c,b,k,e,p,n,s,m
e,n,n,c,b,n,t,p,k,v,d
e,w,a,c,b,n,e,p,n,s,m
e,y,l,c,b,p,e,p,n,s,p
e,w,a,c,b,k,e,p,n,n,m
e,w,l,c,b,k,e,p,k,n,g
e,y,l,c,b,w,e,p,n,y,g
e,y,l,c,b,n,e,p,n,n,g
e,w,a,w,n,w,t,p,n,v,d
e,g,n,w,b,n,t,e,n,s,g
e,w,a,c,b,w,e,p,k,n,g
e,w,l,c,b,n,e,p,k,n,g
e,y,l,c,b,n,e,p,k,s,g
e,w,a,w,n,p,t,p,u,v,d
e,y,a,c,b,n,e,p,n,s,g
e,y,a,c,b,n,e,p,n,y,g
e,y,a,c,b,w,e,p,k,y,p
e,y,l,c,b,g,e,p,n,n,g
e,n,n,c,b,u,t,p,n,y,d
e,y,l,c,b,p,e,p,k,y,g
e,w,a,c,b,n,e,p,k,n,g
e,y,a,c,b,g,e,p,n,s,m
e,y,l,c,b,k,e,p,n,s,m
e,n,l,c,b,p,e,p,n,s,g
e,y,a,c,b,k,e,p,k,n,g
e,w,l,c,b,k,e,p,k,n,m
e,w,l,c,b,k,e,p,k,s,m
e,y,l,c,b,n,e,p,k,s,g
e,y,l,c,b,n,e,p,k,y,p
e,w,n,w,b,n,t,e,n,a,g
e,n,n,w,b,p,t,e,k,s,g
e,w,n,w,b,h,t,e,n,s,g
e,y,l,c,b,w,e,p,n,n,m
e,w,n,w,b,p,t,e,k,s,g
p,n,p,c,n,n,e,p,k,s,g
e,g,n,w,b,p,t,e,n,s,g
p,n,p,c,n,p,e,p,n,v,u
p,n,p,c,n,w,e,p,n,v,g
e,w,l,c,b,k,e,p,k,n,g
e,g,n,w,b,p,t,e,k,a,g
e,w,l,c,b,g,e,p,k,n,g
e,g,n,w,b,n,t,e,k,a,g
e,g,n,w,b,k,t,e,k,s,g
e,w,a,c,b,k,e,p,n,n,g
e,w,l,c,b,n,e,p,n,s,m
e,g,n,c,b,n,t,p,n,y,d
e,n,n,w,b,k,t,e,n,a,g
e,w,n,w,b,h,t,e,k,s,g
e,n,n,w,b,p,t,e,k,a,g
e,n,n,w,b,p,t,e,n,a,g
e,y,l,c,b,n,e,p,k,n,g
e,y,l,w,n,w,t,p,u,v,d
e,w,n,w,b,k,t,e,n,s,g
e,n,n,w,b,h,t,e,n,a,g
e,g,n,w,b,k,t,e,k,a,g
p,n,p,c,n,w,e,p,k,s,u
e,g,n,c,n,k,e,p,n,y,u
e,w,a,c,b,n,e,p,n,n,m
e,g,n,w,b,h,t,e,k,a,g
e,g,n,w,b,n,t,e,n,s,g
p,n,p,c,n,n,e,p,n,v,g
e,y,l,c,b,k,e,p,n,s,g
e,n,n,c,n,n,e,p,k,y,u
e,w,n,w,b,p,t,e,k,s,g
e,y,a,c,b,w,e,p,k,n,m
e,n,n,w,b,p,t,e,k,s,g
e,g,n,w,b,n,t,e,k,a,g
e,e,n,c,b,u,t,p,n,y,d
e,y,a,c,b,n,e,p,n,n,g
e,w,n,w,b,n,t,e,k,s,g
p,w,p,c,n,w,e,p,n,s,g
e,g,n,w,b,p,t,e,n,s,g
e,g,n,c,b,n,t,p,n,v,d
e,n,n,w,b,h,t,e,n,a,g
e,w,n,w,b,n,t,e,k,s,g
e,w,l,c,b,w,e,p,k,s,g
e,n,n,w,b,n,t,e,k,a,g
p,n,p,c,n,w,e,p,n,v,u
p,w,p,c,n,w,e,p,n,s,u
e,y,l,c,b,n,e,p,k,s,g
e,g,n,w,b,h,t,e,n,a,g
e,g,n,w,b,n,t,e,n,a,g
e,n,n,w,b,h,t,e,n,s,g
e,w,l,c,b,k,e,p,k,s,m
p,w,p,c,n,w,e,p,k,v,u
e,n,n,c,b,n,t,p,k,v,d
e,w,l,w,n,n,t,p,u,v,d
e,y,l,c,b,k,e,p,n,n,m
e,n,n,w,b,n,t,e,k,a,g
e,w,n,w,b,h,t,e,k,a,g
e,n,n,c,b,n,t,p,k,v,d
e,n,n,c,b,n,t,p,n,y,d
e,g,n,w,b,k,t,e,k,s,g
e,g,n,w,b,n,t,e,k,s,g
p,n,p,c,n,w,e,p,k,s,g
e,n,n,c,b,n,t,p,k,y,d
e,n,n,w,b,k,t,e,k,s,g
e,w,n,w,b,k,t,e,k,s,g
e,n,n,w,b,n,t,e,n,s,g
e,n,n,c,b,n,t,p,k,v,d
e,n,n,c,b,n,t,p,k,v,d
e,g,n,w,b,n,t,e,k,s,g
e,n,n,c,b,u,t,p,k,y,d
e,g,n,w,b,p,t,e,k,s,g
e,w,l,c,b,n,e,p,k,n,g
e,n,n,c,b,n,t,p,k,y,d
e,y,l,c,b,k,e,p,n,s,g
e,g,n,w,b,p,t,e,k,a,g
e,n,n,c,b,u,t,p,n,y,d
e,y,l,c,b,g,e,p,k,s,m
e,g,n,w,b,h,t,e,k,s,g
e,n,n,w,b,k,t,e,n,s,g
p,w,p,c,n,n,e,p,k,s,u
e,w,n,w,b,n,t,e,n,s,g
e,w,n,w,b,n,t,e,k,a,g
e,w,n,w,b,n,t,e,n,a,g
e,g,n,w,b,k,t,e,k,a,g
e,y,l,c,b,n,e,p,n,n,g
e,y,l,c,b,n,e,p,k,n,m
e,g,n,w,b,p,t,e,k,a,g
e,n,n,w,b,p,t,e,n,s,g
e,n,n,c,n,n,e,p,k,v,u
e,w,n,w,b,k,t,e,k,s,g
e,w,n,w,b,n,t,e,k,a,g
e,y,l,c,b,n,e,p,n,s,m
e,w,a,w,n,w,t,p,u,v,d
e,w,l,c,b,w,e,p,n,n,m
p,w,p,c,n,p,e,p,k,v,u
e,g,n,c,b,n,t,p,k,y,d
e,n,l,c,b,p,e,p,n,y,g
e,n,n,w,b,k,t,e,n,s,g
p,w,p,c,n,w,e,p,k,v,g
e,n,l,c,b,p,e,p,n,y,g
e,g,n,w,b,p,t,e,n,a,g
e,w,n,w,b,k,t,e,n,a,g
e,w,n,w,b,p,t,e,n,s,g
e,n,n,w,b,k,t,e,n,a,g
e,w,l,c,b,k,e,p,n,s,g
e,w,a,c,b,g,e,p,n,s,m
e,w,n,w,b,k,t,e,k,s,g
e,y,a,c,b,p,e,p,n,s,p
e,n,n,w,b,n,t,e,k,s,g
e,g,n,w,b,h,t,e,k,s,g
e,y,a,w,n,p,t,p,u,v,d
e,n,l,c,b,n,e,p,n,s,g
e,n,n,c,b,p,t,p,n,y,d
p,n,p,c,n,w,e,p,n,s,g
e,n,n,c,b,n,t,p,k,v,d
e,n,n,w,b,n,t,e,n,a,g
e,y,a,c,b,w,e,p,k,n,m
e,w,a,c,b,k,e,p,k,n,g
e,w,a,c,b,w,e,p,n,s,m
p,w,p,c,n,n,e,p,k,v,u
p,w,p,c,n,p,e,p,n,s,g
e,n,n,c,n,n,e,p,n,v,u
e,y,l,w,n,w,t,p,u,v,d
e,y,l,c,b,k,e,p,k,n,m
e,w,n,w,b,k,t,e,k,a,g
e,g,n,c,b,u,t,p,n,y,d
p,n,p,c,n,n,e,p,k,v,g
e,g,n,w,b,p,t,e,n,s,g
e,n,n,w,b,p,t,e,n,s,g
e,w,n,w,b,p,t,e,n,s,g
e,w,n,w,b,p,t,e,k,a,g
e,y,a,c,b,k,e,p,k,s,m
e,y,a,w,n,n,t,p,n,v,d
e,g,n,c,n,k,e,p,k,y,u
p,n,p,c,n,p,e,p,k,s,u
e,y,a,c,b,w,e,p,n,y,p
e,n,a,c,b,n,e,p,k,s,p
e,w,n,w,b,h,t,e,k,a,g
e,n,n,c,b,u,t,p,n,v,d
e,g,n,w,b,h,t,e,n,a,g
e,w,a,c,b,w,e,p,n,s,g
e,g,n,w,b,h,t,e,n,s,g
p,n,p,c,n,n,e,p,n,s,u
e,n,n,c,b,p,t,p,k,v,d
e,g,n,w,b,k,t,e,k,a,g
e,e,n,c,b,w,t,p,k,v,d
e,n,n,c,b,u,t,p,k,y,d
e,g,n,w,b,p,t,e,n,a,g
e,y,l,c,b,w,e,p,n,s,p
e,n,n,w,b,k,t,e,k,s,g
e,y,l,c,b,k,e,p,k,s,g
e,w,l,w,n,p,t,p,n,v,d
e,g,n,w,b,k,t,e,n,s,g
e,y,l,c,b,w,e,p,k,n,g
e,n,n,w,b,h,t,e,n,s,g
e,w,n,w,b,h,t,e,n,a,g
e,y,l,w,n,n,t,p,n,v,d
e,g,n,w,b,k,t,e,n,s,g
e,g,n,w,b,n,t,e,n,s,g
p,w,p,c,n,k,e,p,k,s,u
e,y,l,w,n,p,t,p,u,v,d
e,w,a,c,b,k,e,p,k,s,g
e,w,n,w,b,p,t,e,n,a,g
e,n,n,c,b,u,t,p,k,v,d
e,n,l,c,b,n,e,p,n,s,g
e,w,n,w,b,h,t,e,n,a,g
p,w,p,c,n,k,e,p,n,v,g
e,y,a,c,b,k,e,p,n,s,g
e,g,n,c,b,p,t,p,k,y,d
e,y,l,c,b,p,e,p,k,s,p
e,g,n,w,b,k,t,e,k,a,g
e,n,n,c,n,p,e,p,n,y,u
p,w,p,c,n,n,e,p,n,v,g
e,g,n,w,b,k,t,e,n,s,g
e,n,l,c,b,p,e,p,k,s,p
e,w,n,w,b,h,t,e,k,a,g
p,n,p,c,n,k,e,p,n,v,u
e,y,l,c,b,k,e,p,k,n,m
e,g,n,w,b,n,t,e,k,s,g
e,w,l,c,b,w,e,p,k,n,g
e,g,n,w,b,p,t,e,n,s,g
e,w,l,c,b,n,e,p,n,n,m
e,w,l,c,b,w,e,p,k,n,m
p,n,p,c,n,n,e,p,k,v,g
e,y,l,c,b,w,e,p,k,s,g
e,n,n,c,n,n,e,p,k,y,u
e,n,a,c,b,n,e,p,k,y,g
e,g,n,w,b,n,t,e,n,a,g
e,y,l,w,n,n,t,p,u,v,d
e,g,n,w,b,p,t,e,n,a,g
p,n,p,c,n,n,e,p,k,v,u
e,g,n,w,b,p,t,e,k,a,g
e,g,n,w,b,h,t,e,k,a,g
e,g,n,w,b,h,t,e,k,s,g
p,n,p,c,n,n,e,p,n,s,g
e,n,n,w,b,k,t,e,n,a,g
e,w,n,w,b,k,t,e,n,s,g
e,g,n,w,b,h,t,e,n,s,g
p,n,p,c,n,w,e,p,n,s,g
e,n,n,w,b,n,t,e,n,a,g
e,w,n,w,b,n,t,e,k,a,g
p,w,p,c,n,n,e,p,k,v,u
e,g,n,w,b,k,t,e,n,a,g
e,y,l,c,b,k,e,p,n,n,g
e,n,n,w,b,h,t,e,n,a,g
e,n,n,w,b,k,t,e,k,a,g
p,w,p,c,n,n,e,p,k,s,g
e,n,a,c,b,w,e,p,n,s,g
e,w,n,w,b,k,t,e,k,a,g
e,n,l,c,b,p,e,p,k,s,g
e,g,n,w,b,p,t,e,k,s,g
e,g,n,w,b,n,t,e,n,s,g
e,g,n,w,b,h,t,e,n,s,g
e,n,n,w,b,k,t,e,k,s,g
e,g,n,w,b,h,t,e,n,s,g
e,w,n,w,b,p,t,e,k,s,g
e,w,n,w,b,k,t,e,k,a,g
e,n,n,w,b,p,t,e,n,s,g
e,n,n,c,b,p,t,p,k,v,d
e,y,a,w,n,p,t,p,u,v,d
e,w,n,w,b,p,t,e,k,s,g
e,w,n,w,b,p,t,e,k,a,g
e,y,a,c,b,k,e,p,n,n,g
e,w,n,w,b,h,t,e,n,a,g
e,g,n,w,b,k,t,e,k,a,g
p,n,p,c,n,p,e,p,n,v,u
e,g,n,w,b,n,t,e,k,a,g
p,n,p,c,n,p,e,p,k,s,g
e,w,n,w,b,k,t,e,n,s,g
e,w,a,c,b,g,e,p,k,n,g
e,n,n,w,b,h,t,e,k,s,g
e,n,n,c,b,n,t,p,n,y,d
e,y,l,c,b,w,e,p,n,s,g
e,w,n,w,b,h,t,e,n,a,g
e,n,n,w,b,n,t,e,n,a,g
e,w,n,w,b,n,t,e,n,a,g
e,n,n,c,b,p,t,p,n,v,d
e,w,n,w,b,h,t,e,n,s,g
e,w,n,w,b,k,t,e,k,a,g
e,n,n,w,b,n,t,e,n,a,g
e,w,n,w,b,n,t,e,n,s,g
e,g,n,w,b,k,t,e,k,s,g
e,g,n,w,b,n,t,e,n,a,g
e,g,n,w,b,h,t,e,k,a,g
e,n,n,w,b,h,t,e,k,a,g
e,w,n,w,b,p,t,e,k,a,g
e,n,a,c,b,n,e,p,k,y,p
p,w,p,c,n,k,e,p,n,v,g
e,g,n,w,b,h,t,e,k,a,g
p,w,p,c,n,n,e,p,k,v,g
e,w,a,c,b,k,e,p,n,s,m
e,g,n,w,b,n,t,e,k,s,g
e,g,n,w,b,h,t,e,k,a,g
e,w,n,w,b,n,t,e,n,s,g
e,g,n,w,b,h,t,e,k,s,g
e,w,a,c,b,g,e,p,n,n,g
e,g,n,w,b,n,t,e,k,s,g
e,e,n,c,b,p,t,p,n,v,d
e,y,a,c,b,p,e,p,k,s,p
e,w,n,w,b,k,t,e,k,s,g
e,w,a,c,b,w,e,p,n,n,m
p,n,p,c,n,k,e,p,k,v,g
e,n,n,c,b,p,t,p,k,y,d
e,n,n,w,b,n,t,e,k,s,g
e,w,a,c,b,g,e,p,n,n,m
e,g,n,w,b,n,t,e,k,s,g
e,n,n,c,b,u,t,p,k,v,d
e,w,n,w,b,p,t,e,n,a,g
e,n,n,c,n,g,e,p,k,v,u
e,g,n,c,n,g,e,p,k,v,u
e,g,n,c,n,p,e,p,k,y,u
e,y,l,c,b,g,e,p,k,s,m
e,n,n,c,n,g,e,p,n,v,u
e,w,n,w,b,k,t,e,n,a,g
e,n,a,c,b,w,e,p,k,s,p
e,n,l,c,b,p,e,p,k,y,p
e,y,l,c,b,p,e,p,k,y,g
e,g,n,w,b,h,t,e,n,a,g
e,w,a,c,b,n,e,p,k,n,g
e,w,a,c,b,n,e,p,k,s,g
e,w,n,w,b,n,t,e,n,a,g
e,g,n,w,b,h,t,e,k,a,g
p,n,p,c,n,p,e,p,k,v,u
e,y,l,c,b,n,e,p,n,s,g
e,n,n,w,b,p,t,e,n,s,g
e,w,n,w,b,p,t,e,k,s,g
e,y,l,c,b,w,e,p,n,s,m
e,e,n,c,b,p,t,p,n,v,d
e,n,l,c,b,p,e,p,n,s,p
e,w,a,c,b,g,e,p,k,n,g
p,n,p,c,n,k,e,p,k,s,g
e,g,n,w,b,k,t,e,k,s,g
e,w,a,c,b,n,e,p,n,n,m
e,w,l,c,b,k,e,p,n,n,g
e,y,l,c,b,k,e,p,k,s,m
e,w,l,c,b,w,e,p,n,n,g
e,y,a,c,b,g,e,p,n,n,g
e,w,a,c,b,w,e,p,k,n,g
e,n,n,w,b,k,t,e,k,s,g
p,w,p,c,n,n,e,p,n,s,g
e,n,n,w,b,h,t,e,n,a,g
e,n,n,w,b,h,t,e,k,a,g
p,w,p,c,n,p,e,p,k,s,u
e,w,n,w,b,h,t,e,k,a,g
e,w,n,w,b,p,t,e,n,s,g
e,n,n,w,b,p,t,e,k,a,g
e,n,n,w,b,p,t,e,k,a,g
e,y,a,c,b,n,e,p,k,y,g
e,g,n,w,b,n,t,e,k,a,g
e,n,n,w,b,n,t,e,k,a,g
p,n,p,c,n,k,e,p,n,v,g
e,w,n,w,b,p,t,e,n,a,g
e,n,n,w,b,p,t,e,k,s,g
e,w,n,w,b,h,t,e,n,a,g
e,w,n,w,b,k,t,e,n,s,g
e,y,a,c,b,n,e,p,k,s,g
e,g,n,w,b,k,t,e,n,s,g
e,g,n,w,b,k,t,e,n,a,g
e,n,n,w,b,h,t,e,k,s,g
e,n,n,w,b,p,t,e,k,a,g
e,w,n,w,b,k,t,e,k,s,g
e,e,n,c,b,w,t,p,n,v,d
e,n,n,w,b,p,t,e,k,a,g
p,w,p,c,n,p,e,p,n,v,g
e,n,n,c,b,w,t,p,k,y,d
e,n,n,w,b,n,t,e,n,s,g
p,w,p,c,n,w,e,p,n,s,g
e,g,n,w,b,k,t,e,k,a,g
e,w,n,w,b,p,t,e,n,a,g
e,n,n,w,b,h,t,e,k,a,g
e,g,n,w,b,p,t,e,k,a,g
e,g,n,w,b,p,t,e,k,a,g
e,g,n,w,b,h,t,e,n,s,g
e,g,n,w,b,h,t,e,n,s,g
e,n,n,w,b,h,t,e,k,s,g
p,w,p,c,n,p,e,p,k,v,u
e,g,n,w,b,k,t,e,n,a,g
p,w,p,c,n,p,e,p,k,s,g
p,w,p,c,n,w,e,p,n,s,u
e,n,n,w,b,k,t,e,n,s,g
e,g,n,w,b,k,t,e,k,a,g
e,g,n,w,b,h,t,e,n,a,g
e,g,n,w,b,k,t,e,k,a,g
e,g,n,w,b,n,t,e,k,a,g
e,g,n,w,b,k,t,e,n,a,g
e,g,n,c,b,n,t,p,n,y,d
e,n,n,c,b,n,t,p,n,v,d
e,w,n,w,b,k,t,e,n,a,g
p,w,p,c,n,p,e,p,n,v,g
p,n,p,c,n,k,e,p,n,s,g
e,w,n,w,b,p,t,e,n,a,g
p,n,p,c,n,k,e,p,n,s,g
e,n,n,w,b,h,t,e,k,s,g
e,w,n,w,b,h,t,e,n,a,g
p,n,p,c,n,w,e,p,k,v,g
p,w,p,c,n,p,e,p,k,v,g
p,n,p,c,n,w,e,p,k,v,g
p,w,p,c,n,k,e,p,k,s,g
e,w,n,w,b,k,t,e,k,a,g
